facility_id,facility_name,site_kind,place_key,health_zone,province,opened_after,opened_by,opened_midpoint,interval_days,basis,censoring,explanation,date_first_mentioned,first_mention_after_gap,date_last_mentioned,status_latest,beds_latest,n_sitreps,n_events,flags,aliases,first_service,announced,last_not_open
site-hopital-cinquantenaire,hôpital du cinquantenaire,other,kinshasa,"","",,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-06-09,FALSE,2026-06-11,mention_only,,2,2,possible_host_variant,hôpital du cinquantenaire; hôpital du Cinquantenaire,,,
site-hopital-general-logo,Hôpital général de Logo,other,logo,Logo,Ituri,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-07-17,TRUE,2026-07-17,mention_only,,1,1,possible_host_variant;possible_same_host,Hôpital général de Logo,,,
site-hopital-general-reference-buta,hôpital général de référence de Buta,other,buta,Buta,Bas-Uele,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-07-26,FALSE,2026-07-26,mention_only,,1,1,"",hôpital général de référence de Buta,,,
site-hopital-general-reference-province-bas-uele,hôpital général de référence de la province de Bas Uele,other,province bas uele,"",Bas-Uele,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-07-26,FALSE,2026-07-26,mention_only,,1,2,"",hôpital général de référence de la province de Bas Uele; hôpital général de référence de la province de Bas-Uélé,,,
site-hopital-lengabo,hôpital de LENGABO,other,lengabo,Rwampara,Ituri,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-06-01,FALSE,2026-06-01,mention_only,,1,1,"",hôpital de LENGABO,,,
site-hopital-libiki,hôpital Libiki,other,libiki,"",Haut-Uele,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-07-30,TRUE,2026-07-31,mention_only,,2,2,"",hôpital Libiki,,,
site-hopital-matanda,hôpital Matanda,other,matanda,"",Nord-Kivu,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-08-03,FALSE,2026-08-03,mention_only,,1,1,possible_host_variant;possible_same_site,hôpital Matanda,,,
site-hopital-militaire-mambangu,Hôpital militaire de Mambangu,other,mambangu,"",Nord-Kivu,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-07-12,FALSE,2026-07-12,mention_only,,1,1,"",Hôpital militaire de Mambangu,,,
site-hopital-militaire-muhumba,Hopital Militaire de Muhumba,other,muhumba,Kaziba,Sud-Kivu,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-06-10,FALSE,2026-06-10,mention_only,,1,1,"",Hopital Militaire de Muhumba,,,
site-hsr-matanda,HSR Matanda,other,matanda,Butembo,Nord-Kivu,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-06-14,FALSE,2026-06-14,mention_only,,1,1,possible_spelling_variant,HSR Matanda,,,
site-iem-nyakunde,IEM Nyakunde,other,nyakunde,Nyakunde,Ituri,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-05-22,FALSE,2026-05-23,mention_only,,2,2,"",IEM Nyakunde,,,
site-isolement-hgr-ps-heritage,isolement HGR PS Heritage,other,nizi,Nizi,Ituri,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-07-02,FALSE,2026-07-02,mention_only,,1,1,"",isolement HGR PS Heritage,,,
site-jesus-est-sauveur-cbca,JESUS EST SAUVEUR CBCA,other,jesus est sauveur cbca,"","",,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-05-24,FALSE,2026-05-24,mention_only,,1,1,"",JESUS EST SAUVEUR CBCA,,,
site-jiba,Jiba,other,jiba,Jiba,Ituri,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-06-04,FALSE,2026-06-04,mention_only,,1,1,"",Jiba,,,
site-kalagane,Kalagane,other,kalagane,"","",,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-06-11,FALSE,2026-06-11,mention_only,,1,1,possible_host_variant,Kalagane,,,
site-linga,Linga,other,linga,Linga,Ituri,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-06-04,FALSE,2026-06-04,mention_only,,1,1,"",Linga,,,
site-logo-angumu,Logo Angumu,other,logo angumu,"",Ituri,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-06-04,FALSE,2026-06-04,mention_only,,1,1,"",Logo Angumu,,,
site-mahagi,Mahagi,other,mahagi,Mahagi,Ituri,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-06-04,FALSE,2026-06-04,mention_only,,1,1,"",Mahagi,,,
site-maternite-clinique-elikya-mere-enfant,Maternité de Clinique Elikya Mère-enfant,other,rwampara,Rwampara,Ituri,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-06-01,FALSE,2026-06-01,mention_only,,1,1,"",Maternité de Clinique Elikya Mère-enfant,,,
site-morgue-balidja,Morgue BALIDJA,other,morgue balidja,Rwampara,Ituri,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-05-20,FALSE,2026-05-20,mention_only,,1,1,"",Morgue BALIDJA,,,
site-morgue-rekapi,morgue REKAPI,other,kisangani,Makiso Kisangani,Tshopo,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-07-10,FALSE,2026-07-10,mention_only,,1,1,"",morgue REKAPI,,,
site-mta-ouragan,MTA OURAGAN,other,kihinga,Katwa,Nord-Kivu,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-06-21,FALSE,2026-06-21,mention_only,,1,1,"",MTA OURAGAN,,,
site-nyarambe,Nyarambe,other,nyarambe,Nyarambe,Ituri,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-06-04,FALSE,2026-06-04,mention_only,,1,1,"",Nyarambe,,,
site-orphelinat-saint-nicolas,orphelinat Saint-Nicolas,other,bankoko,Bunia,Ituri,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-06-05,FALSE,2026-06-05,mention_only,,1,1,"",orphelinat Saint-Nicolas,,,
site-pavillon-militaire-hgr-makiso-kisangani,pavillon militaire de l’HGR Makiso-Kisangani,other,makiso kisangani,Makiso Kisangani,Tshopo,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-08-12,FALSE,2026-08-12,mention_only,,1,1,"",pavillon militaire de l’HGR Makiso-Kisangani,,,
site-pekis,PEKIS,other,pekis,"",Tshopo,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-09-01,FALSE,2026-09-01,mention_only,,1,1,"",PEKIS,,,
site-pnc,PNC,other,bunia,Bunia,Ituri,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-05-23,FALSE,2026-05-23,mention_only,,1,1,"",PNC,,,
site-polyclinique-art,Polyclinique ART,other,poly art,"",Tshopo,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-08-21,FALSE,2026-08-28,mention_only,,3,3,"",polyclinique ART; Polyclinique ART,,,
site-polyclinique-limbi-angaika,Polyclinique Limbi Angaika,other,limbi angaika,"","",,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-05-24,FALSE,2026-05-24,mention_only,,1,1,"",Polyclinique Limbi Angaika,,,
site-polyclinique-millenaire,Polyclinique Millénaire,other,poly millenaire,"",Tshopo,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-08-30,FALSE,2026-08-30,mention_only,,1,1,"",Polyclinique Millénaire,,,
site-polyclinique-rekapi,Polyclinique Rekapi,other,poly rekapi,Kabondo,Tshopo,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-08-10,FALSE,2026-09-11,mention_only,,3,3,"",polyclinique REKAPI; Polyclinique Rekapi,,,
site-poste-sante-3e-zone-defense,poste de santé de la 3e Zone de Défense,other,makiso kis,"",Tshopo,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-08-22,FALSE,2026-08-22,mention_only,,1,1,"",poste de santé de la 3e Zone de Défense,,,
site-poste-sante-amani,Poste de santé Amani,other,amani,Mongbwalu,Ituri,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-05-20,FALSE,2026-05-21,mention_only,,3,3,"",Poste de santé Amani,,,
site-poste-sante-nzinzi,Poste de Santé Nzinzi,other,nzinzi,Katana,Sud-Kivu,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-06-10,FALSE,2026-06-10,mention_only,,1,1,"",Poste de Santé Nzinzi,,,
site-poste-sante-victoire,Poste de Santé la Victoire,other,victoire,Rwampara,Ituri,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-05-19,FALSE,2026-05-19,mention_only,,1,1,"",Poste de Santé la Victoire,,,
site-prison-centrale,Prison centrale,other,prison centrale,"",Tshopo,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-08-21,FALSE,2026-08-21,mention_only,,1,1,"",Prison centrale,,,
site-ps-arche-noe,PS Arche de Noé,other,ps arche noe,"",Ituri,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-06-08,FALSE,2026-06-08,mention_only,,1,1,"",PS Arche de Noé,,,
site-ps-baraka,PS Baraka,other,ps baraka,"",Ituri,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-07-03,FALSE,2026-07-03,mention_only,,1,1,"",PS Baraka,,,
site-ps-benedicte,PS Benedicte,other,ps benedicte,"",Ituri,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-06-27,TRUE,2026-06-27,mention_only,,1,1,"",PS Benedicte,,,
site-ps-benjamine,PS Benjamine,other,benjamine,"","",,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-07-01,FALSE,2026-07-01,mention_only,,1,1,"",PS Benjamine,,,
site-ps-bora-uzima,PS Bora Uzima,other,ps bora uzima,"","",,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-06-30,FALSE,2026-06-30,mention_only,,1,1,possible_spelling_variant,PS Bora Uzima,,,
site-ps-cbca,PS CBCA,other,ps cbca,"",Ituri,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-07-30,TRUE,2026-07-31,mention_only,,2,2,"",PS CBCA,,,
site-ps-espoir,PS Espoir,other,rwampara,Rwampara,Ituri,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-06-01,FALSE,2026-06-01,closed,,1,1,"",PS Espoir,,,
site-ps-guerison,PS Guerison,other,guerison,"","",,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-07-01,FALSE,2026-07-01,mention_only,,1,1,"",PS Guerison,,,
site-ps-jules,PS JULES,other,ps jules,"",Ituri,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-07-18,FALSE,2026-07-18,mention_only,,1,1,"",PS JULES,,,
site-ps-katoto,PS Katoto,other,katoto,"","",,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-06-29,TRUE,2026-06-30,mention_only,,2,2,"",PS Katoto,,,
site-ps-maman-mwilu,PS Maman mwilu,other,maman mwilu,"","",,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-07-01,FALSE,2026-07-01,mention_only,,1,1,"",PS Maman mwilu,,,
site-ps-maranatha,PS Maranatha,other,ps maranatha,"","",,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-06-29,TRUE,2026-06-30,mention_only,,2,2,possible_spelling_variant,PS Maranatha,,,
site-ps-rapha,PS rapha,other,rapha,"","",,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-07-01,FALSE,2026-07-01,mention_only,,1,1,"",PS rapha,,,
site-ps-sagesse,PS la sagesse,other,sagesse,"","",,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-07-01,FALSE,2026-07-01,mention_only,,1,1,"",PS la sagesse,,,
site-ps-sante-abord,PS sante d’abord,other,ps sante abord,"","",,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-06-29,TRUE,2026-06-30,mention_only,,2,2,"",PS sante d’abord,,,
site-ps-seule-fois-sauve,PS seule la fois sauve,other,ps seule fois sauve,"",Ituri,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-06-27,TRUE,2026-06-27,mention_only,,1,1,"",PS seule la fois sauve,,,
site-ps-siloe,PS Siloe,other,ps siloe,"","",,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-06-30,FALSE,2026-06-30,mention_only,,1,1,"",PS Siloe,,,
