sitrep,sitrep_num,report_date,table_n,caption,label_raw,kind,label_key,role
060,60,2026-07-13,5,"TABLEAU 5 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 13/07/2026",Complétude des rapports journaliers,row_label,complétude des rapports journaliers,indicator
060,60,2026-07-13,5,"TABLEAU 5 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 13/07/2026",Proportion de PoC activés et PoE renforcés,row_label,proportion de poc activés et poe renforcés,indicator
060,60,2026-07-13,5,"TABLEAU 5 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 13/07/2026",Nombre de personnes passées aux PoE/PoC,row_label,nombre de personnes passées aux poe/poc,indicator
060,60,2026-07-13,5,"TABLEAU 5 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 13/07/2026",% des voyageurs screenés,row_label,% des voyageurs screenés,indicator
060,60,2026-07-13,5,"TABLEAU 5 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 13/07/2026",% des voyageurs ayant lavé les mains,row_label,% des voyageurs ayant lavé les mains,indicator
060,60,2026-07-13,5,"TABLEAU 5 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 13/07/2026",% des voyageurs sensibilisés,row_label,% des voyageurs sensibilisés,indicator
060,60,2026-07-13,5,"TABLEAU 5 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 13/07/2026",Nombre d'alertes notifiées,row_label,nombre d'alertes notifiées,indicator
060,60,2026-07-13,5,"TABLEAU 5 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 13/07/2026",Nombre d'alertes vivantes validées,row_label,nombre d'alertes vivantes validées,indicator
060,60,2026-07-13,5,"TABLEAU 5 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 13/07/2026",Nombre de corps sans vie interceptés ce jour,row_label,nombre de corps sans vie interceptés ce jour,indicator
060,60,2026-07-13,5,"TABLEAU 5 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 13/07/2026",Nombre de contacts à problème interceptés ce jour,row_label,nombre de contacts à problème interceptés ce jour,indicator
060,60,2026-07-13,5,"TABLEAU 5 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 13/07/2026",% d'alertes vivantes validées référées au CT/CTE,row_label,% d'alertes vivantes validées référées au ct/cte,indicator
060,60,2026-07-13,5,"TABLEAU 5 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 13/07/2026",% des corps sans vie swabés,row_label,% des corps sans vie swabés,indicator
060,60,2026-07-13,5,"TABLEAU 5 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 13/07/2026",Nombre de résultat positif des cas suspects référés,row_label,nombre de résultat positif des cas suspects référés,indicator
060,60,2026-07-13,6,"TABLEAU 6 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI), AU 13/07/2026",Indicateur,column,indicateur,dimension
060,60,2026-07-13,6,"TABLEAU 6 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI), AU 13/07/2026",Ituri,column,ituri,dimension
060,60,2026-07-13,6,"TABLEAU 6 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI), AU 13/07/2026",Nord-Kivu,column,nord-kivu,dimension
060,60,2026-07-13,6,"TABLEAU 6 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI), AU 13/07/2026",Sud-Kivu,column,sud-kivu,dimension
060,60,2026-07-13,6,"TABLEAU 6 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI), AU 13/07/2026",Haut-Uélé,column,haut-uélé,dimension
060,60,2026-07-13,6,"TABLEAU 6 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI), AU 13/07/2026",Ensemble,column,ensemble,dimension
060,60,2026-07-13,6,"TABLEAU 6 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI), AU 13/07/2026",Patients au lit (J-1),row_label,patients au lit (j-1),indicator
060,60,2026-07-13,6,"TABLEAU 6 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI), AU 13/07/2026",Total admissions (24 h),row_label,total admissions (24 h),indicator
060,60,2026-07-13,6,"TABLEAU 6 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI), AU 13/07/2026",Sorties décédés,row_label,sorties décédés,indicator
060,60,2026-07-13,6,"TABLEAU 6 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI), AU 13/07/2026",Sorties Non-cas,row_label,sorties non-cas,indicator
060,60,2026-07-13,6,"TABLEAU 6 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI), AU 13/07/2026",Sorties Guéris,row_label,sorties guéris,indicator
060,60,2026-07-13,6,"TABLEAU 6 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI), AU 13/07/2026",Sorties Evadés,row_label,sorties evadés,indicator
060,60,2026-07-13,6,"TABLEAU 6 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI), AU 13/07/2026",Sorties Transférés à l'HGR,row_label,sorties transférés à l'hgr,indicator
060,60,2026-07-13,6,"TABLEAU 6 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI), AU 13/07/2026",Total sorties (24 h),row_label,total sorties (24 h),indicator
060,60,2026-07-13,6,"TABLEAU 6 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI), AU 13/07/2026",Patients en isolement (fin J),row_label,patients en isolement (fin j),indicator
060,60,2026-07-13,6,"TABLEAU 6 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI), AU 13/07/2026",Patients en isolement (fin J) dont confirmés,row_label,patients en isolement (fin j) dont confirmés,indicator
060,60,2026-07-13,6,"TABLEAU 6 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI), AU 13/07/2026",Patients en isolement (fin J) dont suspects,row_label,patients en isolement (fin j) dont suspects,indicator
060,60,2026-07-13,6,"TABLEAU 6 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI), AU 13/07/2026",Taux d'occupation,row_label,taux d'occupation,indicator
060,60,2026-07-13,7,"TABLEAU 7 — INDICATEURS CLES SMSPS, 13 JUILLET 2026",Indicateurs clés SMSPS,column,indicateurs clés smsps,indicator
060,60,2026-07-13,7,"TABLEAU 7 — INDICATEURS CLES SMSPS, 13 JUILLET 2026",Ituri,column,ituri,dimension
060,60,2026-07-13,7,"TABLEAU 7 — INDICATEURS CLES SMSPS, 13 JUILLET 2026",Nord-Kivu,column,nord-kivu,dimension
060,60,2026-07-13,7,"TABLEAU 7 — INDICATEURS CLES SMSPS, 13 JUILLET 2026",Nouveaux cas confirmés ayant bénéficié d'interventions SMSPS,row_label,nouveaux cas confirmés ayant bénéficié d'interventions smsps,indicator
060,60,2026-07-13,7,"TABLEAU 7 — INDICATEURS CLES SMSPS, 13 JUILLET 2026",Cas confirmés en cours de suivi,row_label,cas confirmés en cours de suivi,indicator
060,60,2026-07-13,7,"TABLEAU 7 — INDICATEURS CLES SMSPS, 13 JUILLET 2026",Nouveaux cas suspects,row_label,nouveaux cas suspects,indicator
060,60,2026-07-13,7,"TABLEAU 7 — INDICATEURS CLES SMSPS, 13 JUILLET 2026",Cas suspects en cours de suivi,row_label,cas suspects en cours de suivi,indicator
060,60,2026-07-13,7,"TABLEAU 7 — INDICATEURS CLES SMSPS, 13 JUILLET 2026",Résultats de laboratoire annoncés (dont positifs),row_label,résultats de laboratoire annoncés (dont positifs),indicator
060,60,2026-07-13,7,"TABLEAU 7 — INDICATEURS CLES SMSPS, 13 JUILLET 2026",Enfants séparés — crèche / communauté,row_label,enfants séparés — crèche / communauté,indicator
060,60,2026-07-13,7,"TABLEAU 7 — INDICATEURS CLES SMSPS, 13 JUILLET 2026",Accompagnants au CTE,row_label,accompagnants au cte,indicator
060,60,2026-07-13,7,"TABLEAU 7 — INDICATEURS CLES SMSPS, 13 JUILLET 2026",Personnels de première ligne (PPL),row_label,personnels de première ligne (ppl),indicator
060,60,2026-07-13,7,"TABLEAU 7 — INDICATEURS CLES SMSPS, 13 JUILLET 2026",Membres des ménages / communautés,row_label,membres des ménages / communautés,indicator
060,60,2026-07-13,7,"TABLEAU 7 — INDICATEURS CLES SMSPS, 13 JUILLET 2026",EDS appuyés (SMSPS),row_label,eds appuyés (smsps),indicator
060,60,2026-07-13,8,"TABLEAU 8 — PERSONNEL DE PREMIERE LIGNE (PPL) INFECTE PAR LA MVE (CUMUL AU 13 JUILLET 2026, ITURI)",Zone de santé,column,zone de santé,dimension
060,60,2026-07-13,8,"TABLEAU 8 — PERSONNEL DE PREMIERE LIGNE (PPL) INFECTE PAR LA MVE (CUMUL AU 13 JUILLET 2026, ITURI)",Cas confirmés,column,cas confirmés,indicator
060,60,2026-07-13,8,"TABLEAU 8 — PERSONNEL DE PREMIERE LIGNE (PPL) INFECTE PAR LA MVE (CUMUL AU 13 JUILLET 2026, ITURI)",Guéris,column,guéris,indicator
060,60,2026-07-13,8,"TABLEAU 8 — PERSONNEL DE PREMIERE LIGNE (PPL) INFECTE PAR LA MVE (CUMUL AU 13 JUILLET 2026, ITURI)",En hospitalisation,column,en hospitalisation,indicator
060,60,2026-07-13,8,"TABLEAU 8 — PERSONNEL DE PREMIERE LIGNE (PPL) INFECTE PAR LA MVE (CUMUL AU 13 JUILLET 2026, ITURI)",Décès,column,décès,indicator
060,60,2026-07-13,9,"",N°,column,n°,dimension
060,60,2026-07-13,9,"",Défis,column,défis,narrative
060,60,2026-07-13,9,"",Impact,column,impact,narrative
060,60,2026-07-13,9,"",Actions requises,column,actions requises,narrative
061,61,2026-07-14,1,TABLEAU 1 — REPARTITION DES CAS ET DECES CONFIRMES PAR PROVINCE,Province,column,province,dimension
061,61,2026-07-14,1,TABLEAU 1 — REPARTITION DES CAS ET DECES CONFIRMES PAR PROVINCE,Cas confirmés,column,cas confirmés,indicator
061,61,2026-07-14,1,TABLEAU 1 — REPARTITION DES CAS ET DECES CONFIRMES PAR PROVINCE,Décès,column,décès,indicator
061,61,2026-07-14,1,TABLEAU 1 — REPARTITION DES CAS ET DECES CONFIRMES PAR PROVINCE,Létalité,column,létalité,indicator
061,61,2026-07-14,1,TABLEAU 1 — REPARTITION DES CAS ET DECES CONFIRMES PAR PROVINCE,Zones de santé touchées,column,zones de santé touchées,dimension
061,61,2026-07-14,1,TABLEAU 1 — REPARTITION DES CAS ET DECES CONFIRMES PAR PROVINCE,Nouveaux cas (24 h),column,nouveaux cas (24 h),indicator
061,61,2026-07-14,2,TABLEAU 2 — CAS ET DECES CONFIRMES PAR PROVINCE ET ZONE DE SANTE (CUMUL ET SITUATION DU JOUR),Province / Zone de santé,column,province / zone de santé,dimension
061,61,2026-07-14,2,TABLEAU 2 — CAS ET DECES CONFIRMES PAR PROVINCE ET ZONE DE SANTE (CUMUL ET SITUATION DU JOUR),Nombre cumulatif Cas (n),column,nombre cumulatif cas (n),indicator
061,61,2026-07-14,2,TABLEAU 2 — CAS ET DECES CONFIRMES PAR PROVINCE ET ZONE DE SANTE (CUMUL ET SITUATION DU JOUR),Nombre cumulatif Décès (n),column,nombre cumulatif décès (n),indicator
061,61,2026-07-14,2,TABLEAU 2 — CAS ET DECES CONFIRMES PAR PROVINCE ET ZONE DE SANTE (CUMUL ET SITUATION DU JOUR),Nombre cumulatif Létalité,column,nombre cumulatif létalité,indicator
061,61,2026-07-14,2,TABLEAU 2 — CAS ET DECES CONFIRMES PAR PROVINCE ET ZONE DE SANTE (CUMUL ET SITUATION DU JOUR),Situation du jour (24 h) Nouv. cas,column,situation du jour (24 h) nouv. cas,indicator
061,61,2026-07-14,2,TABLEAU 2 — CAS ET DECES CONFIRMES PAR PROVINCE ET ZONE DE SANTE (CUMUL ET SITUATION DU JOUR),Situation du jour (24 h) Décès communautaires (Swab+).,column,situation du jour (24 h) décès communautaires (swab+),indicator
061,61,2026-07-14,2,TABLEAU 2 — CAS ET DECES CONFIRMES PAR PROVINCE ET ZONE DE SANTE (CUMUL ET SITUATION DU JOUR),Situation du jour (24 h) Décès confirmés intra-CTE,column,situation du jour (24 h) décès confirmés intra-cte,indicator
061,61,2026-07-14,2,TABLEAU 2 — CAS ET DECES CONFIRMES PAR PROVINCE ET ZONE DE SANTE (CUMUL ET SITUATION DU JOUR),Situation du jour (24 h) Total décès confirmés,column,situation du jour (24 h) total décès confirmés,indicator
061,61,2026-07-14,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES AU 14/07/2026,Indicateur,column,indicateur,dimension
061,61,2026-07-14,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES AU 14/07/2026,Ituri,column,ituri,dimension
061,61,2026-07-14,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES AU 14/07/2026,Nord-Kivu,column,nord-kivu,dimension
061,61,2026-07-14,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES AU 14/07/2026,Haut-Uele,column,haut-uele,dimension
061,61,2026-07-14,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES AU 14/07/2026,Tshopo,column,tshopo,dimension
061,61,2026-07-14,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES AU 14/07/2026,Total,column,total,dimension
061,61,2026-07-14,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES AU 14/07/2026,Report (J-1),row_label,report (j-1),indicator
061,61,2026-07-14,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES AU 14/07/2026,Nouvelles alertes reçues,row_label,nouvelles alertes reçues,indicator
061,61,2026-07-14,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES AU 14/07/2026,Total alertes du jour,row_label,total alertes du jour,indicator
061,61,2026-07-14,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES AU 14/07/2026,Alertes investiguées,row_label,alertes investiguées,indicator
061,61,2026-07-14,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES AU 14/07/2026,Taux d'investigation (24 h),row_label,taux d'investigation (24 h),indicator
061,61,2026-07-14,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES AU 14/07/2026,Alertes validées — vivantes,row_label,alertes validées — vivantes,indicator
061,61,2026-07-14,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES AU 14/07/2026,Alertes validées — décédées (comm.),row_label,alertes validées — décédées (comm.),indicator
061,61,2026-07-14,3,TABLEAU 3 — GESTION DES ALERTES EPIDEMIOLOGIQUES AU 14/07/2026,Total cas suspects du jour,row_label,total cas suspects du jour,indicator
061,61,2026-07-14,4,TABLEAU 4 — SUIVI DES CONTACTS DES CAS CONFIRMES,Province,column,province,dimension
061,61,2026-07-14,4,TABLEAU 4 — SUIVI DES CONTACTS DES CAS CONFIRMES,Contacts sous suivi,column,contacts sous suivi,indicator
061,61,2026-07-14,4,TABLEAU 4 — SUIVI DES CONTACTS DES CAS CONFIRMES,Contacts vus,column,contacts vus,indicator
061,61,2026-07-14,4,TABLEAU 4 — SUIVI DES CONTACTS DES CAS CONFIRMES,Taux de suivi,column,taux de suivi,indicator
061,61,2026-07-14,5,"TABLEAU 5 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 14/07/2026",Indicateurs,column,indicateurs,dimension
061,61,2026-07-14,5,"TABLEAU 5 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 14/07/2026",Ituri,column,ituri,dimension
061,61,2026-07-14,5,"TABLEAU 5 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 14/07/2026",Nord-Kivu,column,nord-kivu,dimension
061,61,2026-07-14,5,"TABLEAU 5 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 14/07/2026",Global,column,global,dimension
061,61,2026-07-14,5,"TABLEAU 5 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 14/07/2026",Complétude des rapports journaliers,row_label,complétude des rapports journaliers,indicator
061,61,2026-07-14,5,"TABLEAU 5 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 14/07/2026",Proportion de PoC activés et PoE renforcés,row_label,proportion de poc activés et poe renforcés,indicator
061,61,2026-07-14,5,"TABLEAU 5 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 14/07/2026",Nombre de personnes passées aux PoE/PoC,row_label,nombre de personnes passées aux poe/poc,indicator
061,61,2026-07-14,5,"TABLEAU 5 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 14/07/2026",% des voyageurs screenés,row_label,% des voyageurs screenés,indicator
061,61,2026-07-14,5,"TABLEAU 5 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 14/07/2026",% des voyageurs ayant lavé les mains,row_label,% des voyageurs ayant lavé les mains,indicator
061,61,2026-07-14,5,"TABLEAU 5 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 14/07/2026",% des voyageurs sensibilisés,row_label,% des voyageurs sensibilisés,indicator
061,61,2026-07-14,5,"TABLEAU 5 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 14/07/2026",Nombre d'alertes notifiées,row_label,nombre d'alertes notifiées,indicator
061,61,2026-07-14,5,"TABLEAU 5 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 14/07/2026",Nombre d'alertes vivantes validées,row_label,nombre d'alertes vivantes validées,indicator
061,61,2026-07-14,5,"TABLEAU 5 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 14/07/2026",Nombre de corps sans vie interceptés ce jour,row_label,nombre de corps sans vie interceptés ce jour,indicator
061,61,2026-07-14,5,"TABLEAU 5 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 14/07/2026",Nombre de contacts à problème interceptés ce jour,row_label,nombre de contacts à problème interceptés ce jour,indicator
061,61,2026-07-14,5,"TABLEAU 5 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 14/07/2026",% d'alertes vivantes validées référées au CT/CTE,row_label,% d'alertes vivantes validées référées au ct/cte,indicator
061,61,2026-07-14,5,"TABLEAU 5 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 14/07/2026",% des corps sans vie swabés,row_label,% des corps sans vie swabés,indicator
061,61,2026-07-14,5,"TABLEAU 5 — SUIVI DES INDICATEURS AUX POINTS D'ENTREE ET POINTS DE CONTROLE (POE/POC), AU 14/07/2026",Nombre de résultat positif des cas suspects référés,row_label,nombre de résultat positif des cas suspects référés,indicator
061,61,2026-07-14,6,"TABLEAU 6 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI), AU 14/07/2026",Indicateur,column,indicateur,dimension
061,61,2026-07-14,6,"TABLEAU 6 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI), AU 14/07/2026",Ituri,column,ituri,dimension
061,61,2026-07-14,6,"TABLEAU 6 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI), AU 14/07/2026",Nord-Kivu,column,nord-kivu,dimension
061,61,2026-07-14,6,"TABLEAU 6 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI), AU 14/07/2026",Tshopo,column,tshopo,dimension
061,61,2026-07-14,6,"TABLEAU 6 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI), AU 14/07/2026",Ensemble,column,ensemble,dimension
061,61,2026-07-14,6,"TABLEAU 6 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI), AU 14/07/2026",Patients au lit (J-1),row_label,patients au lit (j-1),indicator
061,61,2026-07-14,6,"TABLEAU 6 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI), AU 14/07/2026",Total admissions (24 h),row_label,total admissions (24 h),indicator
061,61,2026-07-14,6,"TABLEAU 6 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI), AU 14/07/2026",Sorties décédés,row_label,sorties décédés,indicator
061,61,2026-07-14,6,"TABLEAU 6 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI), AU 14/07/2026",Sorties Non-cas,row_label,sorties non-cas,indicator
061,61,2026-07-14,6,"TABLEAU 6 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI), AU 14/07/2026",Sorties Guéris,row_label,sorties guéris,indicator
061,61,2026-07-14,6,"TABLEAU 6 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI), AU 14/07/2026",Sorties Evadés,row_label,sorties evadés,indicator
061,61,2026-07-14,6,"TABLEAU 6 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI), AU 14/07/2026",Sorties Transférés à l'HGR,row_label,sorties transférés à l'hgr,indicator
061,61,2026-07-14,6,"TABLEAU 6 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI), AU 14/07/2026",Total sorties (24 h),row_label,total sorties (24 h),indicator
061,61,2026-07-14,6,"TABLEAU 6 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI), AU 14/07/2026",Patients en isolement (fin J),row_label,patients en isolement (fin j),indicator
061,61,2026-07-14,6,"TABLEAU 6 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI), AU 14/07/2026",Patients en isolement (fin J) dont confirmés,row_label,patients en isolement (fin j) dont confirmés,indicator
061,61,2026-07-14,6,"TABLEAU 6 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI), AU 14/07/2026",Patients en isolement (fin J) dont suspects,row_label,patients en isolement (fin j) dont suspects,indicator
061,61,2026-07-14,6,"TABLEAU 6 — OCCUPATION DES STRUCTURES DE SOINS (CTE/CT/CI), AU 14/07/2026",Taux d'occupation,row_label,taux d'occupation,indicator
061,61,2026-07-14,7,"TABLEAU 7 — INDICATEURS CLES SMSPS, 14 JUILLET 2026",Indicateurs clés SMSPS,column,indicateurs clés smsps,indicator
061,61,2026-07-14,7,"TABLEAU 7 — INDICATEURS CLES SMSPS, 14 JUILLET 2026",Ituri,column,ituri,dimension
061,61,2026-07-14,7,"TABLEAU 7 — INDICATEURS CLES SMSPS, 14 JUILLET 2026",Nord-Kivu,column,nord-kivu,dimension
061,61,2026-07-14,7,"TABLEAU 7 — INDICATEURS CLES SMSPS, 14 JUILLET 2026",Nouveaux cas confirmés ayant bénéficié d'interventions SMSPS,row_label,nouveaux cas confirmés ayant bénéficié d'interventions smsps,indicator
