sitrep,report_date,facility_id,facility_raw,name_status,site_kind,place_key,place_raw,event,event_date,beds,health_zone,province,status_note,evidence_quote,confidence,model
065,2026-07-18,site-cs-binase,CS BINASE,named,other,binase,"",mention_only,,,Mambasa,Ituri,Infection prevention and control follow-up and support were provided.,"réalisés CS SALAMA, CS BINASE, CLINIQUE ABEDI DJAKA",high,agy:gemini-3.1-pro-low
065,2026-07-18,site-cs-salama,CS SALAMA,named,other,salama,"",mention_only,,,"",Ituri,An infection prevention and control scorecard evaluation was conducted here.,"13 évaluations scorecards réalisées : CS SALAMA 51,6%,",high,agy:gemini-3.1-pro-low
065,2026-07-18,site-ps-jules,PS JULES,named,other,ps jules,"",mention_only,,,"",Ituri,Infection prevention and control follow-up and support were provided.,"CS BINASE, CLINIQUE ABEDI DJAKA ET PS JULES.",high,agy:gemini-3.1-pro-low
065,2026-07-18,site-simbiliabo,Simbiliabo,named,other,simbiliabo,"",mention_only,,,Bunia,Ituri,An infection prevention and control scorecard evaluation was conducted.,"CH Shalom 50%, Simbiliabo 71% ; Nombre de PPL",high,agy:gemini-3.1-pro-low
066,2026-07-19,"",CTE,unnamed,treatment_centre,"","",under_construction,,,Lita,Ituri,Extension works have begun at the treatment centre in the Lita health zone.,Finalisation de remblayage et début de travaux d'extension du CTE dans la zone de santé de Lita.,high,agy:gemini-3.1-pro-low
066,2026-07-19,cte-katwa,CTE de Katwa,named,treatment_centre,katwa,Katwa,operating,,,Katwa,Nord-Kivu,One death occurred at the Katwa treatment centre.,"ainsi que 2 décès, dont 1 décès communautaire et 1 au CTE de Katwa.",high,agy:gemini-3.1-pro-low
067,2026-07-20,"",site CTE de grande capacité,unnamed,treatment_centre,site grande capacite,"",planned,,,"",Tshopo,The site for a large-capacity treatment centre was visited and geolocated.,visite/géolocalisation du site CTE de grande capacité.,high,agy:gemini-3.1-pro-low
067,2026-07-20,"",CTE dans la zone de santé de Lita,unnamed,treatment_centre,dans lita,"",under_construction,,,Lita,Ituri,Expansion works have started at the treatment centre.,Finalisation de remblayage et début de travaux d'extension du CTE dans la zone de santé de Lita.,high,agy:gemini-3.1-pro-low
067,2026-07-20,site-cs-bahwere,CS de Bahwere,named,other,bahwere,Bahwere,under_construction,,,Lita,Ituri,A triage zone is under construction at the health centre.,Une zone de triage est en construction au CS de Bahwere par le partenaire MEDAIR.,high,agy:gemini-3.1-pro-low
068,2026-07-21,"",site CTE grande capacité,unnamed,treatment_centre,site grande capacite,"",planned,,,"",Tshopo,A site for a large-capacity treatment centre was visited and geolocated.,visite/géolocalisation site CTE grande capacité,high,agy:gemini-3.1-pro-low
068,2026-07-21,ct-ctem,CTEM,named,transit_centre,ctem,"",operating,,,"",Ituri,Psychologists were present at the centre along with family members of patients.,10 agents psychologies au CTEM : 4 Femmes et 6 Hommes ainsi que 6 membres de famille des malades,high,agy:gemini-3.1-pro-low
068,2026-07-21,cte-beni,CTE-Beni,named,treatment_centre,beni,Beni,mention_only,,,Beni,Nord-Kivu,Journalists visited the treatment centre.,Visite de journalistes au CTE-Beni,high,agy:gemini-3.1-pro-low
068,2026-07-21,cte-hckis,CTE HCKIS,named,treatment_centre,hckis,"",operating,,,"",Tshopo,The treatment centre underwent an infection control evaluation.,évaluation CS Boyoma (16 %) et CTE HCKIS (82 %),low,agy:gemini-3.1-pro-low
068,2026-07-21,cte-hgr-bunia,CTE de l’HGR Bunia,named,treatment_centre,bunia,Bunia,operating,,,Bunia,Ituri,Psychologists from the treatment centre received a briefing.,Briefing18 hommes et 14 femmes psychologies du CTE de l’HGR Bunia,high,agy:gemini-3.1-pro-low
068,2026-07-21,cte-istm-nyankunde-bunia,CTE de L'ISTM NYANKUNDE A BUNIA,named,treatment_centre,bunia,BUNIA,operating,,,Bunia,Ituri,Awareness raising on protection against sexual exploitation and abuse was conducted at the centre.,Sensibilisation sur la protection au EAS au CTE de L'ISTM NYANKUNDE A BUNIA,high,agy:gemini-3.1-pro-low
068,2026-07-21,cte-rwampara,CTE Rwampara,named,treatment_centre,rwampara,Rwampara,operating,,,Rwampara,Ituri,Hygiene staff at the treatment centre received training on protection against sexual exploitation and abuse.,formation PEAS hygiénistes CTE Rwampara,high,agy:gemini-3.1-pro-low
068,2026-07-21,site-cs-boyoma,CS Boyoma,named,other,boyoma,Boyoma,mention_only,,,Makiso Kisangani,Tshopo,The health centre was evaluated for infection prevention and control.,évaluation CS Boyoma (16 %),high,agy:gemini-3.1-pro-low
069,2026-07-22,cte-hckis,CTE HCKis,named,treatment_centre,hckis,"",operating,,,"",Tshopo,"The treatment centre underwent an infection control evaluation, indicating it is active.",CSR Rvd Mokili (43 %) et CTE HCKis (82 %) ; 2 ESS décontaminés,high,agy:gemini-3.1-pro-low
069,2026-07-22,cte-rwampara,CTE de Rwampara,named,treatment_centre,rwampara,Rwampara,operating,,,Rwampara,Ituri,Hygienists at the treatment centre received training on preventing sexual exploitation and abuse.,Formation de 27 hygiénistes dont 15 hommes et 12 femmes du CTE de Rwampara sur les généralités de la PSEA,high,agy:gemini-3.1-pro-low
069,2026-07-22,site-cs-boyoma,CS Boyoma,named,other,boyoma,Boyoma,mention_only,,,Makiso Kisangani,Tshopo,The health centre was evaluated for infection prevention and control.,"évaluations du CS Boyoma (16 %), CSR Rvd Mokili (43 %)",high,agy:gemini-3.1-pro-low
069,2026-07-22,site-csr-rvd-mokili,CSR Rvd Mokili,named,other,csr rvd mokili,"",mention_only,,,"",Tshopo,The reference health centre was evaluated for infection prevention and control.,"CS Boyoma (16 %), CSR Rvd Mokili (43 %) et CTE HCKis",high,agy:gemini-3.1-pro-low
070,2026-07-23,"",CTE/EOC,unnamed,treatment_centre,eoc,"",planned,,,"",Tshopo,The site planned for the construction of the treatment centre was visited by the governor.,du site prévu pour la construction du CTE/EOC parle Gouveneur de la Tshopo,high,agy:gemini-3.1-pro-low
070,2026-07-23,"",nouveau CTE,unnamed,treatment_centre,nouveau,"",planned,,,"",Tshopo,A plot of land was identified for the new treatment centre.,Identification du terrain de 100m × 100m pour le nouveau CTE.,high,agy:gemini-3.1-pro-low
070,2026-07-23,ct-oicha,CT de l’HGR Oicha,named,transit_centre,oicha,Oicha,operating,,,Oicha,Nord-Kivu,A live alert was referred to the transit centre.,1 alerte vivante a été validée et référée au CT de l’HGR Oicha,high,agy:gemini-3.1-pro-low
070,2026-07-23,cte-hc-kisangani,CTE HC Kisangani,named,treatment_centre,kisangani,Kisangani,operating,,,Kisangani,Tshopo,Four suspect cases are currently hospitalized at the treatment centre.,4 cas suspects actuellement hospitalisés au CTE HC Kisangani.,high,agy:gemini-3.1-pro-low
070,2026-07-23,site-ch-malende,CH MALENDE,named,other,butembo,Butembo,mention_only,,,Butembo,Nord-Kivu,An incomplete IPC kit was provided to the health facility.,Dotation en kit PCI incomplet dans 1 ESS à Butembo (CH MALENDE),high,agy:gemini-3.1-pro-low
070,2026-07-23,site-cs-jamaa,CS Jamaa,named,other,jamaa,"",mention_only,,,Makiso Kisangani,Tshopo,An IPC scorecard evaluation was conducted at the facility.,"et CS Jamaa (37,1%).",high,agy:gemini-3.1-pro-low
070,2026-07-23,site-cs-kwetu,CS Kwetu,named,other,kwetu,"",mention_only,,,Tshopo,Tshopo,An IPC scorecard evaluation was conducted at the facility.,"Évaluations Scorecard PCI réalisées au CS Kwetu (16,1%)",high,agy:gemini-3.1-pro-low
070,2026-07-23,site-hgr-beni,HGR Beni,named,other,beni,Beni,mention_only,,,Beni,Nord-Kivu,Infant formula milk was delivered to the hospital's nursery.,Livraison de 40 flacons de 200ml de lait infacare à la crèche de l’HGR Beni,high,agy:gemini-3.1-pro-low
070,2026-07-23,site-hgr-makiso,HGR Makiso,named,other,makiso,Makiso,mention_only,,,Makiso Kisangani,Tshopo,An operational ambulance is based at the hospital.,1 ambulance opérationnelle basée à l'HGR Makiso.,high,agy:gemini-3.1-pro-low
070,2026-07-23,site-hgr-tshopo,HGR Tshopo,named,other,tshopo,Tshopo,mention_only,,,Tshopo,Tshopo,A triage service was installed at the hospital.,Installation du service de triage à l'HGR Tshopo.,high,agy:gemini-3.1-pro-low
071,2026-07-24,"",CTE,unnamed,treatment_centre,"","",operating,,,"",Haut-Uele,Two deaths were reported at the treatment center.,Haut-Uélé : 6 nouveaux cas confirmés (3 cas à Isiro et 3 cas à Wamba) et 2 décès au CTE ont été rapportés.,low,agy:gemini-3.1-pro-low
071,2026-07-24,cte-cinquantenaire,CTE Cinquantenaire,named,treatment_centre,cinquantenaire,Cinquantenaire,operating,,,Makiso Kisangani,Tshopo,An alert was invalidated at the Cinquantenaire treatment center.,"Une (1) alerte notifiée, validée au PoE Bangboka mais invalidée au CTE Cinquantenaire.",high,agy:gemini-3.1-pro-low
071,2026-07-24,cte-hc-kisangani,CTE HC Kisangani,named,treatment_centre,kisangani,Kisangani,operating,,,Makiso Kisangani,Tshopo,Four suspect cases are currently hospitalized at the HC Kisangani treatment center.,4 cas suspects actuellement hospitalisés au CTE HC Kisangani.,high,agy:gemini-3.1-pro-low
071,2026-07-24,hosp-hgr-bunia,HGR Bunia,named,hospital_isolation,bunia,Bunia,mention_only,,,Bunia,Ituri,The Bunia General Reference Hospital was mentioned regarding ambulance provision.,"38 véhicules et 12 Ambulances (PNC, FARDC, HGR Bunia et 9ZS) ont été mis à la disposition",high,agy:gemini-3.1-pro-low
071,2026-07-24,hosp-hgr-kitatumba,HGR KITATUMBA,named,hospital_isolation,kitatumba,KITATUMBA,mention_only,,,Butembo,Nord-Kivu,The KITATUMBA General Reference Hospital underwent decontamination.,Décontamination de 2 ESS de séjour de cas confirmé dans les ZS de Butembo (HGR KITATUMBA et CH AFIA BORA) ;,high,agy:gemini-3.1-pro-low
071,2026-07-24,site-ch-afia-bora,CH AFIA BORA,named,other,afia bora,AFIA BORA,mention_only,,,Butembo,Nord-Kivu,The AFIA BORA health center underwent decontamination.,Décontamination de 2 ESS de séjour de cas confirmé dans les ZS de Butembo (HGR KITATUMBA et CH AFIA BORA) ;,high,agy:gemini-3.1-pro-low
071,2026-07-24,site-cs-jamaa,CS Jamaa,named,other,jamaa,Jamaa,mention_only,,,Makiso Kisangani,Tshopo,An evaluation was conducted at the Jamaa health center.,"Tshopo : évaluations CS Kwetu (16,1 %) et CS Jamaa (37,1 %), suivi CSR St Joseph et triage HGR Tshopo.",high,agy:gemini-3.1-pro-low
071,2026-07-24,site-cs-kwetu,CS Kwetu,named,other,kwetu,Kwetu,mention_only,,,Tshopo,Tshopo,An evaluation was conducted at the Kwetu health center.,"Tshopo : évaluations CS Kwetu (16,1 %) et CS Jamaa (37,1 %), suivi CSR St Joseph et triage HGR Tshopo.",high,agy:gemini-3.1-pro-low
071,2026-07-24,site-csr-st-joseph,CSR St Joseph,named,other,st joseph,St Joseph,mention_only,,,"",Tshopo,The St Joseph reference health center received follow-up support.,"Tshopo : évaluations CS Kwetu (16,1 %) et CS Jamaa (37,1 %), suivi CSR St Joseph et triage HGR Tshopo.",high,agy:gemini-3.1-pro-low
071,2026-07-24,site-hgr-makiso,HGR Makiso,named,other,makiso,Makiso,mention_only,,,Makiso Kisangani,Tshopo,An operational ambulance is based at the Makiso General Reference Hospital.,1 ambulance opérationnelle basée à l'HGR Makiso.,high,agy:gemini-3.1-pro-low
071,2026-07-24,site-hgr-tshopo,HGR Tshopo,named,other,tshopo,Tshopo,mention_only,,,Tshopo,Tshopo,A triage service was installed at the Tshopo General Reference Hospital.,Installation de service de triage à l’HGR Tshopo.,high,agy:gemini-3.1-pro-low
072,2026-07-25,"",CT/CTE,unnamed,treatment_centre,"","",operating,,,"",Ituri,Six validated live alerts at points of entry were referred to an unnamed transit or treatment centre.,"Parmi les 7 alertes vivantes, 6 ont été validées et toutes référées au CT/CTE",high,agy:gemini-3.1-pro-low
072,2026-07-25,"",CTE,unnamed,treatment_centre,"","",operating,,,"",Haut-Uele,One death was reported at an unnamed treatment centre in Haut-Uélé.,"Haut-Uélé : 3 nouveaux cas confirmés (1 cas à Boma Mangbetu, 1 cas à Isiro et 1 cas à Wamba) et 1 décès au CTE ont été rapportés.",high,agy:gemini-3.1-pro-low
072,2026-07-25,cte-rwampara,CTE RWAMPARA,named,treatment_centre,rwampara,RWAMPARA,mention_only,,,Rwampara,Ituri,A guided visit was organized for religious leaders at the facility.,Clotûre de la formation de 40 leaders religieux de l’AS RWAMPARA sur la MVE et visite guidée au CTE RWAMPARA.,high,agy:gemini-3.1-pro-low
072,2026-07-25,cte-rwampara,CTE de Rwampara,named,treatment_centre,rwampara,Rwampara,operating,,100,Rwampara,Ituri,The facility is operational with a capacity of 100 beds and received logistical support.,déploiement de kits Starlink et appui au CTE de Rwampara (100 lits opérationnels).,high,agy:gemini-3.1-pro-low
072,2026-07-25,hosp-cs-fedi,CS FEDI,named,hospital_isolation,mangobo,Mangobo,operating,,,Mangobo,Tshopo,Two contacts are receiving experimental treatment on day 8 at the facility.,Poursuite du traitement expérimental de 2 contacts (J8) au CS FEDI de Mangobo.,high,agy:gemini-3.1-pro-low
073,2026-07-26,cte-foner-mambasa,CTE de Foner Mambasa,named,treatment_centre,foner mambasa,Foner Mambasa,operating,,,"",Ituri,One alert was referred to the treatment centre.,Une seule a été référée au CTE de Foner Mambasa,high,agy:gemini-3.1-pro-low
073,2026-07-26,cte-hgr-bunia,CTE de l'HGR de Bunia,named,treatment_centre,bunia,Bunia,operating,,,Bunia,Ituri,"Infection prevention and control kits were delivered to the facility, indicating it is running.","Livraison de 87 colis de kits PCI, soit 666 kg, au CTE de l'HGR de Bunia",high,agy:gemini-3.1-pro-low
073,2026-07-26,cte-rwankole,CTE de Rwankole,named,treatment_centre,rwankole,Rwankole,under_construction,,,Bunia,Ituri,Construction work is ongoing at the treatment centre and beds are currently being set up.,"poursuite des travaux de construction du CTE de Rwankole, où la mise en place des lits est en cours",high,agy:gemini-3.1-pro-low
073,2026-07-26,hosp-cs-fedi-mangobo,CS FEDI de Mangobo,named,hospital_isolation,mangobo,Mangobo,operating,,,Mangobo,Tshopo,Experimental treatment of two contacts is continuing at the health center.,Poursuite du traitement expérimental de 2 contacts (J8) au CS FEDI de Mangobo.,high,agy:gemini-3.1-pro-low
073,2026-07-26,site-hopital-general-reference-buta,hôpital général de référence de Buta,named,other,buta,Buta,mention_only,,,Buta,Bas-Uele,Hygienists at the hospital received training and simulation on hand hygiene and infection prevention.,Formation de 30 hygiénistes de l'hôpital général de référence de Buta ET simulation sur la pratique,high,agy:gemini-3.1-pro-low
073,2026-07-26,site-hopital-general-reference-province-bas-uele,hôpital général de référence de la province de Bas Uele,named,other,province bas uele,"",mention_only,,,"",Bas-Uele,"Health workers at the provincial hospital were briefed on infection prevention, care, and laboratory procedures.",Briefing de 40 agents de santé de l'hôpital général de référence de la province de Bas Uele sur la PCI,high,agy:gemini-3.1-pro-low
073,2026-07-26,site-hopital-general-reference-province-bas-uele,hôpital général de référence de la province de Bas-Uélé,named,other,province bas uele,"",mention_only,,,"",Bas-Uele,Health workers at the provincial general reference hospital were briefed on infection prevention and control.,Briefing de 40 agents de santé de l'hôpital général de référence de la province de Bas-Uélé sur la PCI,high,agy:gemini-3.1-pro-low
074,2026-07-27,"",le CTE,unnamed,treatment_centre,"","",strained,,,"","",A live alert intercepted at the Nizi DGRPI point of control was refused transfer to the centre.,"une au PoC DGRPI Nizi, dont le transfert au CTE a été refusé.",high,agy:gemini-3.1-pro-low
074,2026-07-27,cte-beni,CTE-Beni,named,treatment_centre,beni,Beni,operating,,,Beni,Nord-Kivu,A ceremony was held to discharge a cured military patient from the treatment centre.,Cérémonie de déchargement d’un guéri militaire au CTE-Beni au Nord-Kivu,high,agy:gemini-3.1-pro-low
074,2026-07-27,cte-bunia,CTE de Bunia,named,treatment_centre,bunia,Bunia,operating,,,Bunia,Ituri,A live alert intercepted at the Mud'zibala point of control was referred to the centre.,"une au PoC Mud’zibala, référée au CTE de Bunia",high,agy:gemini-3.1-pro-low
074,2026-07-27,cte-rwampara,CTE Rwampara,named,treatment_centre,rwampara,Rwampara,operating,,,Rwampara,Ituri,The centre received biochemistry equipment and accessories.,Réception d’équipement pour la biochimie (High flow et Picollo + Accessoires) au CTE Rwampara en Ituri.,high,agy:gemini-3.1-pro-low
074,2026-07-27,hosp-cs-fedi,CS FEDI,named,hospital_isolation,mangobo,Mangobo,operating,,,Mangobo,Tshopo,Experimental treatment is continuing on two contacts on their tenth day at the health centre.,Poursuite du traitement expérimental de 2 contacts (J10) au CS FEDI de Mangobo.,high,agy:gemini-3.1-pro-low
074,2026-07-27,hosp-hgr-bunia,HGR Bunia,named,hospital_isolation,bunia,Bunia,mention_only,,,Bunia,Ituri,Ambulances were placed at the disposal of the hospital to ensure the transfer of cases.,"11 Ambulances (PNC, HGR Bunia et 9 ZS) ont été mis à la disposition des différents piliers pour assurer le transfert de cas",high,agy:gemini-3.1-pro-low
074,2026-07-27,site-cs-vutike,CS Vutike,named,other,butembo,Butembo,mention_only,,,Butembo,Nord-Kivu,"An infection prevention and control scorecard evaluation was conducted at the health centre, resulting in an average score of 22.5%.","Evaluation score card PCI dans 1 ESS à Butembo avec score moyen de 22,5% (CS Vutike)",high,agy:gemini-3.1-pro-low
