province,health_zone,health_area,locality,facility_type,facility_name,grid3id
Nord-Kivu,Kalunguta,Kalunguta,,Poste de Santé,Cbze,WHO_Ebola_695EBD4DF7
Nord-Kivu,Kalunguta,Kalunguta,,Poste de Santé,Croix Rouge 1,WHO_Ebola_962346716A
Nord-Kivu,Kalunguta,Kalunguta,,Poste de Santé,Delkim,WHO_Ebola_A40B0BFD9E
Nord-Kivu,Kalunguta,Kalunguta,,Poste de Santé,Imani Ni Dawa,WHO_Ebola_27AB8F1103
Nord-Kivu,Kalunguta,Kalunguta,,Centre de Santé,Kalunguta,Acasus_EA843FBEA7
Nord-Kivu,Kalunguta,Kalunguta,,Poste de Santé,Kilo,WHO_Ebola_29A0B5E17A
Nord-Kivu,Kalunguta,Kalunguta,,Poste de Santé,Kinyembungu,WHO_Ebola_7FBDD30581
Nord-Kivu,Kalunguta,Kalunguta,,Poste de Santé,Kyangulube,WHO_Ebola_DC5A248DB5
Nord-Kivu,Kalunguta,Kalunguta,,Poste de Santé,Kyavisogho,WHO_Ebola_58279BA8FF
Nord-Kivu,Kalunguta,Kalunguta,,Poste de Santé,Mahohe,WHO_Ebola_B84414E32F
Nord-Kivu,Kalunguta,Kalunguta,,Poste de Santé,Tulizeni Kyangulube,WHO_Ebola_337260F7B0
Nord-Kivu,Kalunguta,Kanyihunga,,Dispensaire,Avo Kanyihunga,WHO_Ebola_764C9ABE0F
Nord-Kivu,Kalunguta,Kanyihunga,,Centre de Santé,Kanyihunga,Acasus_C1B50CC0D9
Nord-Kivu,Kalunguta,Kanyihunga,,Poste de Santé,Kasambirio,WHO_Ebola_45AE1FCD9E
Nord-Kivu,Kalunguta,Kanyihunga,,Poste de Santé,Kavuhiro,WHO_Ebola_2D38A4F763
Nord-Kivu,Kalunguta,Kanyihunga,,Poste de Santé,Muko,DHIS2_32F628681E
Nord-Kivu,Kalunguta,Kasebere,,Centre de Santé,Kasebere,Acasus_02AF5852B5
Nord-Kivu,Kalunguta,Kavakubi,,Centre de Santé de Référence,Kabasha,WHO_Ebola_9C0773BD45
Nord-Kivu,Kalunguta,Kavakubi,,Poste de Santé,Mungu Aponyeshe Criso,WHO_Ebola_E07607D3A0
Nord-Kivu,Kalunguta,Kavakubi,,Poste de Santé,Muvughuli,WHO_Ebola_9CF37F1A8E
Nord-Kivu,Kalunguta,Kavakubi,,Centre Hopitalier,Mwira,WHO_Ebola_3D8645F0D3
Nord-Kivu,Kalunguta,Kavakubi,,Dispensaire,Umoja Ninguvu,WHO_Ebola_C534482ABE
Nord-Kivu,Kalunguta,Kavakubi,,Dispensaire,Vusayiro,WHO_Ebola_8645122B01
Nord-Kivu,Kalunguta,Kivetya,,Centre de Santé,Kivetya,Acasus_E76A580599
Nord-Kivu,Kalunguta,Kivetya,,Poste de Santé,Kiwata,DHIS2_800C5DD5D5
Nord-Kivu,Kalunguta,Kivetya,,Dispensaire,Mulitsitsa,WHO_Ebola_47BAC035B8
Nord-Kivu,Kalunguta,Kyavisogho,,Poste de Santé,Katota,WHO_Ebola_A70571271F
Nord-Kivu,Kalunguta,Kyavisogho,,Poste de Santé,Kilonge,WHO_Ebola_B9780831A7
Nord-Kivu,Kalunguta,Kyavisogho,,Poste de Santé,Kitholuferme,WHO_Ebola_4A3993C0B6
Nord-Kivu,Kalunguta,Kyavisogho,,Centre de Santé,Kyavisogho,DHIS2_8FBC5C15AC
Nord-Kivu,Kalunguta,Lisasa,,Poste de Santé,Coodemuco,WHO_Ebola_BE3095F142
Nord-Kivu,Kalunguta,Lisasa,,Centre de Santé,Lisasa,Acasus_5D4B8BAA33
Nord-Kivu,Kalunguta,Maboya,,Centre de Santé de Référence,Maboya,DHIS2_DFC324D724
Nord-Kivu,Kalunguta,Maboya,,Centre de Santé,Maboya,Acasus_2DBCBC4A55
Nord-Kivu,Kalunguta,Maboya,,Centre Hopitalier,Maboya,WHO_Ebola_3C1BA26574
Nord-Kivu,Kalunguta,Maboya,,Poste de Santé,Mbumbucha,WHO_Ebola_02F020D60C
Nord-Kivu,Kalunguta,Maboya,,Centre Hopitalier,Tinge,DHIS2_30F8710919
Nord-Kivu,Kalunguta,Mabuku,,Dispensaire,Bungwe Mwema,WHO_Ebola_6C52825A0F
Nord-Kivu,Kalunguta,Mabuku,,Poste de Santé,Comm Vulengi,WHO_Ebola_3A98980DF7
Nord-Kivu,Kalunguta,Mabuku,,Poste de Santé,Coopaha,WHO_Ebola_75FB1DBDAB
Nord-Kivu,Kalunguta,Mabuku,,Poste de Santé,Eluzai,WHO_Ebola_D31F226B82
Nord-Kivu,Kalunguta,Mabuku,,Dispensaire,Faraja,WHO_Ebola_411FC5018B
Nord-Kivu,Kalunguta,Mabuku,,Poste de Santé,Karoli Lwanga,WHO_Ebola_C1428300F3
Nord-Kivu,Kalunguta,Mabuku,,Poste de Santé,Kibwe,WHO_Ebola_C873BB5547
Nord-Kivu,Kalunguta,Mabuku,,Dispensaire,Lwanzo,WHO_Ebola_7664D5D6F5
Nord-Kivu,Kalunguta,Mabuku,,Centre de Santé,Mabuku,Acasus_1B4D14DBEE
Nord-Kivu,Kalunguta,Mabuku,,Centre Hopitalier,Mabuku,WHO_Ebola_DE5225D44D
Nord-Kivu,Kalunguta,Mabuku,,Poste de Santé,Masongo,WHO_Ebola_574A99CD30
Nord-Kivu,Kalunguta,Mabuku,,Poste de Santé,Mgr Kalwaghe,WHO_Ebola_EC31D69ACA
Nord-Kivu,Kalunguta,Mabuku,,Centre de Santé de Référence,Mundiba,WHO_Ebola_B872579A03
Nord-Kivu,Kalunguta,Mabuku,,Poste de Santé,Muyisa,WHO_Ebola_2664EB5DA0
Nord-Kivu,Kalunguta,Mabuku,,Poste de Santé,Mweya,WHO_Ebola_0FDDB81991
Nord-Kivu,Kalunguta,Mabuku,,Dispensaire,Naturel Umoja,WHO_Ebola_F75855A9DF
Nord-Kivu,Kalunguta,Mabuku,,Poste de Santé,Ngandilama,WHO_Ebola_2ED58F868E
Nord-Kivu,Kalunguta,Mabuku,,Poste de Santé,Umoja Vusumba,WHO_Ebola_3A2C21B1AC
Nord-Kivu,Kalunguta,Mabuku,,Poste de Santé,Yesu Ni Jibu,WHO_Ebola_348B99CB7D
Nord-Kivu,Kalunguta,Makoko,,Poste de Santé,Bukama,WHO_Ebola_953327246A
Nord-Kivu,Kalunguta,Makoko,,Poste de Santé,Hewa Bora,WHO_Ebola_D84C86BBC1
Nord-Kivu,Kalunguta,Makoko,,Centre de Santé,Makoko,Acasus_6544D63CF3
Nord-Kivu,Kalunguta,Mambingi,,Poste de Santé,Kasese,WHO_Ebola_C8B1DB0B24
Nord-Kivu,Kalunguta,Mambingi,,Poste de Santé,Kithambi,WHO_Ebola_AB03ED0A61
Nord-Kivu,Kalunguta,Mambingi,,Poste de Santé,Kitsanga,WHO_Ebola_20E1225691
Nord-Kivu,Kalunguta,Mambingi,,Centre de Santé,Mambingi,Acasus_BB1C01356D
Nord-Kivu,Kalunguta,Mambingi,,Poste de Santé,Tutu Kasese,WHO_Ebola_0184A67D2F
Nord-Kivu,Kalunguta,Mataba,,Dispensaire,La Grece,WHO_Ebola_20F6A0DB12
Nord-Kivu,Kalunguta,Mataba,,Centre de Santé,Mataba,Acasus_DA99C789BE
Nord-Kivu,Kalunguta,Mataba,,Dispensaire,Mwira 2,WHO_Ebola_D8C36829FE
Nord-Kivu,Kalunguta,Mataba,,Dispensaire,Ombeni,WHO_Ebola_B48B1C9BB1
Nord-Kivu,Kalunguta,Mataba,,Dispensaire,Umoja Vwerere,WHO_Ebola_9863B284F5
Nord-Kivu,Kalunguta,Mataba,,Dispensaire,Yesu Ni Jibu,WHO_Ebola_2DF5EEB194
Nord-Kivu,Kalunguta,Mbilinga,,Centre de Santé,Mbilinga,WHO_Ebola_9166C87465
Nord-Kivu,Kalunguta,Rwahwa,,Centre de Santé,Rwahwa,Acasus_5C3389A0B2
Nord-Kivu,Kalunguta,Rwahwa,,Poste de Santé,Rwahwa Matwi,WHO_Ebola_0EDDF8CAA1
Nord-Kivu,Kalunguta,Vurondo,,Poste de Santé,Gazed,WHO_Ebola_C511F6E3A5
Nord-Kivu,Kalunguta,Vurondo,,Dispensaire,Kalemba,WHO_Ebola_19736D0A9D
Nord-Kivu,Kalunguta,Vurondo,,Poste de Santé,Kasinga,WHO_Ebola_26E7D074EE
Nord-Kivu,Kalunguta,Vurondo,,Poste de Santé,Misasa,WHO_Ebola_6704B1F89B
Nord-Kivu,Kalunguta,Vurondo,,Centre de Santé,Vurondo,DHIS2_2694
Nord-Kivu,Kamango,Bugando,,Centre de Santé,Bugando,WHO_ISS_10020
Nord-Kivu,Kamango,Kahondo,,Centre de Santé,Kahondo,WHO_ISS_10019
Nord-Kivu,Kamango,Kamango,,Centre de Santé,Kamango,Acasus_2A5E9A4FFA
Nord-Kivu,Kamango,Kamango,,Poste de Santé,Takitaki,WHO_Ebola_391450B6EC
Nord-Kivu,Kamango,Kamanzara,,Centre de Santé,Kamanzara,WHO_ISS_9999
Nord-Kivu,Kamango,Kikingi,,Centre de Santé,Kikingi,Acasus_32369AD3D3
Nord-Kivu,Kamango,Kikura,,Centre de Santé,Kikura,ECV_6448AAE158
Nord-Kivu,Kamango,Kitimba,,Centre de Santé,Kitimba,Acasus_F2E0126049
Nord-Kivu,Kamango,Luanoli,,Centre de Santé de Référence,Luanoli,Acasus_71ABE29282
Nord-Kivu,Kamango,Mulopia,,Centre de Santé,Mulopia,ECV_68FCEB5785
Nord-Kivu,Kamango,Ndama,,Centre de Santé,Ndama,Acasus_BD7B89F3CE
Nord-Kivu,Kamango,Njiapanda,,Centre de Santé,Njiapanda,Acasus_1709D233C6
Nord-Kivu,Karisimbi,Albert Barthel,,Centre de Santé de Référence,Albert Barthel,DHIS2_16623B56A9
Nord-Kivu,Karisimbi,Albert Barthel,,Centre de Santé,Armani,WHO_Ebola_21552DE24E
Nord-Kivu,Karisimbi,Albert Barthel,,Centre Médical,Bon Samaritain,WHO_Ebola_A230801F2B
Nord-Kivu,Karisimbi,Albert Barthel,,Centre Médical,Codesh,WHO_Ebola_20E001E076
Nord-Kivu,Karisimbi,Albert Barthel,,Poste de Santé,De L'Equateur,DHIS2_7B3FBD45B4
Nord-Kivu,Karisimbi,Albert Barthel,,Centre Médical,Gloire Divine,WHO_Ebola_586B331239
Nord-Kivu,Karisimbi,Albert Barthel,,Poste de Santé,Gloire Divine,DHIS2_9B069DC746
Nord-Kivu,Karisimbi,Albert Barthel,,Centre Médical,Gracia,WHO_Ebola_F7B1610BFC
Nord-Kivu,Karisimbi,Albert Barthel,,Centre Médical,La Consolation,WHO_Ebola_0E277D115B
Nord-Kivu,Karisimbi,Albert Barthel,,Centre Médical,La Creche,WHO_Ebola_20BB39DA32
Nord-Kivu,Karisimbi,Albert Barthel,,Centre Hopitalier,Pamed,DHIS2_8330B8B3B1
Nord-Kivu,Karisimbi,Albert Barthel,,Centre Médical,St Francois Sale,WHO_Ebola_6B3774B167
Nord-Kivu,Karisimbi,Amani,,Centre de Santé,Amani,Acasus_32E4386AEA
Nord-Kivu,Karisimbi,Amani,,Centre Médical,Peniel,WHO_Ebola_4B7E2198A1
Nord-Kivu,Karisimbi,Amani,,Centre Médical,Snel Mabanga,DHIS2_8687AA27B9
Nord-Kivu,Karisimbi,Amani,,Centre Médical,St Joseph,WHO_Ebola_66BE27F5B9
Nord-Kivu,Karisimbi,Baraka,,Centre Médical,Amani Mudepos,WHO_Ebola_D17E5AE6B8
Nord-Kivu,Karisimbi,Baraka,,Centre de Santé,Baraka,Acasus_3B74AA3DC2
Nord-Kivu,Karisimbi,Baraka,,Poste de Santé,Cherubin,DHIS2_1D0694A186
Nord-Kivu,Karisimbi,Baraka,,Centre Médical,Nijibu,WHO_Ebola_F396AE4712
Nord-Kivu,Karisimbi,Baraka,,Centre Hopitalier,Sainte Romana,WHO_Ebola_13C045BA68
Nord-Kivu,Karisimbi,Baraka,,Centre Médical,Shirakai,WHO_Ebola_9DEAD1D494
Nord-Kivu,Karisimbi,Bujovu,,Centre Médical,Afya Yetu,WHO_Ebola_F6DD5F1309
Nord-Kivu,Karisimbi,Bujovu,,Centre de Santé,Bujovu,Acasus_DFCD104687
Nord-Kivu,Karisimbi,Bujovu,,Dispensaire,L'Espoir,WHO_Ebola_72331FF6F9
Nord-Kivu,Karisimbi,Bujovu,,Clinique,Monde Guerison,WHO_Ebola_C5987763A0
Nord-Kivu,Karisimbi,Bujovu,,Centre Médical,Sainte Elizabeth,DHIS2_5EC365AEF2
Nord-Kivu,Karisimbi,Bujovu,,Dispensaire,Umoja Wetu,WHO_Ebola_9B0E2CE304
Nord-Kivu,Karisimbi,Bujovu,,Dispensaire,Ushindi 1,WHO_Ebola_8728A78B47
Nord-Kivu,Karisimbi,Hebron,,Dispensaire,Africa Bora,WHO_Ebola_739B24B7EA
Nord-Kivu,Karisimbi,Hebron,,Centre Médical,Afya Lumoo,WHO_Ebola_5751F58ED5
Nord-Kivu,Karisimbi,Hebron,,Poste de Santé,Burora,DHIS2_44FA369EAE
Nord-Kivu,Karisimbi,Hebron,,Centre Médical,Gapev,WHO_Ebola_C1FBAF326F
Nord-Kivu,Karisimbi,Hebron,,Centre Médical,Gvd Nzambe Malamu,WHO_Ebola_05E6FC222A
Nord-Kivu,Karisimbi,Hebron,,Centre de Santé,Hebron,Acasus_9EDE095885
Nord-Kivu,Karisimbi,Hebron,,Centre Médical,La Croix Rouge,WHO_Ebola_CD1DBFA68A
Nord-Kivu,Karisimbi,Hebron,,Poste de Santé,La Vie,DHIS2_66C17391E6
Nord-Kivu,Karisimbi,Hebron,,Centre Médical,Makimbiliyo,WHO_Ebola_ECD34D263B
Nord-Kivu,Karisimbi,Hebron,,Centre Médical,Mapendo,WHO_Ebola_DCF0590387
Nord-Kivu,Karisimbi,Hebron,,Centre Médical,Tosalisana 1,WHO_Ebola_3F53CD69A2
Nord-Kivu,Karisimbi,Kahembe,,Centre Médical,Bahati Yetu,WHO_Ebola_5B5AF0583E
Nord-Kivu,Karisimbi,Kahembe,,Centre de Santé de Référence,Crs Karisimbi,WHO_Ebola_B72E4D32A7
Nord-Kivu,Karisimbi,Kahembe,,Dispensaire,Hewa Tulivu,WHO_Ebola_5D72E8F09D
Nord-Kivu,Karisimbi,Kahembe,,Centre de Santé,Kahembe,Acasus_EBF57C833F
Nord-Kivu,Karisimbi,Kahembe,,Poste de Santé,Maisha,DHIS2_DD4E5B2F45
Nord-Kivu,Karisimbi,Kasika,,Dispensaire,Amani,WHO_Ebola_1FE10F30FB
Nord-Kivu,Karisimbi,Kasika,,Centre de Santé,Kasika,Acasus_3D2E23F321
Nord-Kivu,Karisimbi,Kasika,,Dispensaire,Tumaini,WHO_Ebola_A41207A904
Nord-Kivu,Karisimbi,Katoyi,,Centre Médical,Ametra,WHO_Ebola_D930286D5D
Nord-Kivu,Karisimbi,Katoyi,,Dispensaire,Bonne,WHO_Ebola_4A49B73FBC
Nord-Kivu,Karisimbi,Katoyi,,Centre de Santé,Cremena 2,WHO_Ebola_28005D3205
Nord-Kivu,Karisimbi,Katoyi,,Centre Médical,Dimajelo,Acasus_667603AA40
Nord-Kivu,Karisimbi,Katoyi,,Bureau Central de la Zone de Santé,Karisimbi,WHO_Ebola_E4ACA90904
Nord-Kivu,Karisimbi,Katoyi,,Centre de Santé,Katoyi,Acasus_E52FCB224C
Nord-Kivu,Karisimbi,Katoyi,,Centre Médical,La Grace,WHO_Ebola_66AA8C8E66
Nord-Kivu,Karisimbi,Katoyi,,Centre Médical,La Main Dieu,WHO_Ebola_24719241ED
Nord-Kivu,Karisimbi,Katoyi,,Centre Médical,La Misericorde,WHO_Ebola_05EAEB3AB4
Nord-Kivu,Karisimbi,Katoyi,,Hôpital,Militaire Regional,Acasus_1E61753F8C
Nord-Kivu,Karisimbi,Katoyi,,Centre Médical,Mont Sinai,DHIS2_8C07C98654
Nord-Kivu,Karisimbi,Katoyi,,Centre Hopitalier,Notre Dame D'Afrique,DHIS2_7F9523E65B
Nord-Kivu,Karisimbi,Lubango,,Centre Médical,Clementine,WHO_Ebola_717D5BD213
Nord-Kivu,Karisimbi,Lubango,,Centre Médical,Kentucky,WHO_Ebola_B1C3D83047
Nord-Kivu,Karisimbi,Lubango,,Centre Médical,La Merveille,WHO_Ebola_5FCB2E030C
Nord-Kivu,Karisimbi,Lubango,,Centre de Santé,Lubango,Acasus_3B4D6EF8AE
Nord-Kivu,Karisimbi,Lubango,,Dispensaire,Lwanzo,WHO_Ebola_FA195452A2
Nord-Kivu,Karisimbi,Lubango,,Dispensaire,Mat Miracle,WHO_Ebola_8DBEE62FC8
Nord-Kivu,Karisimbi,Lubango,,Centre Médical,Ufahamu 2,WHO_Ebola_5A70FEFA70
Nord-Kivu,Karisimbi,Mabanga,,Centre Médical,Hope,WHO_Ebola_C2CF5C3B49
Nord-Kivu,Karisimbi,Mabanga,,Dispensaire,Hul Set International,WHO_Ebola_AF7AC62378
Nord-Kivu,Karisimbi,Mabanga,,Centre de Santé,Mabanga,Acasus_8100723E74
Nord-Kivu,Karisimbi,Majengo,,Centre Médical,Bonjour,DHIS2_17EB0B80CC
Nord-Kivu,Karisimbi,Majengo,,Centre Médical,Foyer L'Esperance,WHO_Ebola_E8BD3C8B90
Nord-Kivu,Karisimbi,Majengo,,Poste de Santé,Hope Health Care,DHIS2_7E136E9280
Nord-Kivu,Karisimbi,Majengo,,Dispensaire,La Victoire,WHO_Ebola_0759A38031
Nord-Kivu,Karisimbi,Majengo,,Centre de Santé,Majengo,Acasus_0F4F6FEA5D
Nord-Kivu,Karisimbi,Majengo,,Dispensaire,Peuple,WHO_Ebola_4A7D50067D
Nord-Kivu,Karisimbi,Majengo,,Centre Médical,Sainte Catherine,WHO_Ebola_3A1666B2A3
Nord-Kivu,Karisimbi,Majengo,,Centre Médical,Tumaini Masanza,DHIS2_9B8E4075E4
Nord-Kivu,Karisimbi,Mugunga,,Centre Hopitalier,Divine Guerison,WHO_Ebola_1240A80186
Nord-Kivu,Karisimbi,Mugunga,,Centre Médical,Ecole Police,WHO_Ebola_06EA5AD22D
Nord-Kivu,Karisimbi,Mugunga,,Centre Médical,Kahoali,WHO_Ebola_D9287870C6
Nord-Kivu,Karisimbi,Mugunga,,Centre Médical,L'Esperence,WHO_Ebola_8E32AE7AF6
Nord-Kivu,Karisimbi,Mugunga,,Poste de Santé,Mugunga,WHO_Ebola_EBAC859248
Nord-Kivu,Karisimbi,Mugunga,,Centre de Santé,Mugunga,Acasus_B82AD69E75
Nord-Kivu,Karisimbi,Mugunga,,Centre Médical,Paliatif Goma,WHO_Ebola_1261C14FA3
Nord-Kivu,Karisimbi,Mugunga,,Centre Médical,Tosalisana,WHO_Ebola_05993D68D5
Nord-Kivu,Karisimbi,Mugunga,,Centre Médical,Yesu Ni Jibu,WHO_Ebola_4556B7DCAD
Nord-Kivu,Karisimbi,Mugunga 3,,Poste de Santé,Nazareth,DHIS2_F75B90F33D
Nord-Kivu,Karisimbi,Mugunga 3,,Poste de Santé,Ushirika Asafr,DHIS2_82F1FD2DF9
Nord-Kivu,Karisimbi,Murara,,Centre Médical,Agape,DHIS2_9997146DDC
Nord-Kivu,Karisimbi,Murara,,Centre Médical,Cbce Signers,DHIS2_74D8399A32
Nord-Kivu,Karisimbi,Murara,,Centre Médical,Evangelique,WHO_Ebola_02CED056BB
Nord-Kivu,Karisimbi,Murara,,Poste de Santé,Lomami,WHO_Ebola_EA0880A5BF
Nord-Kivu,Karisimbi,Murara,,Centre de Santé,Murara,Acasus_A3EAB57606
Nord-Kivu,Karisimbi,Murara,,Centre Médical,Pasodi,WHO_Ebola_9E317696D2
Nord-Kivu,Karisimbi,Murara,,Centre Hopitalier,Signers,WHO_Ebola_9443D50A3E
Nord-Kivu,Karisimbi,Murara,,Clinique,Willy,WHO_Ebola_1BE537E448
Nord-Kivu,Karisimbi,Muungano Resurrection,,Poste de Santé,Afya Kibwe,DHIS2_03504F5A48
Nord-Kivu,Karisimbi,Muungano Resurrection,,Centre Médical,Arche Goma,WHO_Ebola_BAA9533C0E
Nord-Kivu,Karisimbi,Muungano Resurrection,,Centre Médical,Bareb,DHIS2_BE5A9F4E07
Nord-Kivu,Karisimbi,Muungano Resurrection,,Centre Médical,Christ Roi,WHO_Ebola_64B5480932
Nord-Kivu,Karisimbi,Muungano Resurrection,,Centre Médical,Emmanuel,WHO_Ebola_31CEEFA5EB
Nord-Kivu,Karisimbi,Muungano Resurrection,,Centre Médical,Hebron,WHO_Ebola_09A2FB75D3
Nord-Kivu,Karisimbi,Muungano Resurrection,,Centre Médical,L'Entree,WHO_Ebola_570F2A46DD
Nord-Kivu,Karisimbi,Muungano Resurrection,,Centre Médical,La Gloire,WHO_Ebola_754F610929
Nord-Kivu,Karisimbi,Muungano Resurrection,,Centre Médical,La Patience,WHO_Ebola_216C921CB5
Nord-Kivu,Karisimbi,Muungano Resurrection,,Centre Hopitalier,Muungano Resurection,Acasus_64C0C9649E
Nord-Kivu,Karisimbi,Muungano Resurrection,,Centre de Santé,Muungano Resurrection,Acasus_6E0CE2BA61
Nord-Kivu,Karisimbi,Muungano Solidarité,,Centre Médical,Bisengimana,Acasus_AFFAD9D050
Nord-Kivu,Karisimbi,Muungano Solidarité,,Centre Médical,Goma,WHO_Ebola_9FCB36830F
Nord-Kivu,Karisimbi,Muungano Solidarité,,Centre de Santé,Muungano Solidarite,Acasus_FB008904E9
Nord-Kivu,Karisimbi,Muungano Solidarité,,Centre Médical,Sonami,WHO_Ebola_8FDDE49F35
Nord-Kivu,Karisimbi,Méthodiste Unis de Majengo,,Centre de Santé,Methodistes Unis,Acasus_D0A28B4B85
Nord-Kivu,Karisimbi,Méthodiste Unis de Majengo,,Centre Médical,Tropical,DHIS2_C59C78FF51
Nord-Kivu,Karisimbi,Ndosho,,Centre Médical,Afya Maendeleo,WHO_Ebola_BB57E93D5D
Nord-Kivu,Karisimbi,Ndosho,,Centre Médical,Balume,WHO_Ebola_6E524C44D9
Nord-Kivu,Karisimbi,Ndosho,,Centre de Santé,Ndosho,Acasus_E9081F0599
Nord-Kivu,Karisimbi,Ndosho,,Centre Hopitalier,Pamed,Acasus_C44B5D3192
Nord-Kivu,Karisimbi,Ndosho,,Poste de Santé,Saint Christophe,DHIS2_1529A35DB3
Nord-Kivu,Karisimbi,Ndosho,,Centre Médical,Sans Frontiere,WHO_Ebola_E786B1CF6E
Nord-Kivu,Karisimbi,Ndosho,,Centre Médical,St Jean,WHO_Ebola_0783C22209
Nord-Kivu,Karisimbi,Ndosho,,Centre Médical,Vuhe,DHIS2_5F962D99A5
Nord-Kivu,Karisimbi,Rapha,,Centre Médical,Bethel,WHO_Ebola_69EEE1DBC2
Nord-Kivu,Karisimbi,Rapha,,Centre Médical,Des Enseignants,WHO_Ebola_F5C716438F
Nord-Kivu,Karisimbi,Rapha,,Centre Médical,Du Peuple,DHIS2_506FA2F3DE
Nord-Kivu,Karisimbi,Rapha,,Centre Hopitalier,La Famille,DHIS2_22773BD2E9
Nord-Kivu,Karisimbi,Rapha,,Centre Médical,Maendeleo,WHO_Ebola_1383A9F916
Nord-Kivu,Karisimbi,Rapha,,Centre Médical,Nazareen,WHO_Ebola_B26CB1C227
Nord-Kivu,Karisimbi,Rapha,,Centre de Santé,Rapha,Acasus_1899F8112B
Nord-Kivu,Karisimbi,Rapha,,Centre Hopitalier,Rapha,WHO_Ebola_8C1C11038D
Nord-Kivu,Karisimbi,Virunga,,Centre Médical,Agape,WHO_Ebola_DC717903A2
Nord-Kivu,Karisimbi,Virunga,,Centre Médical,Bon Samaritain,WHO_Ebola_9EE038E303
Nord-Kivu,Karisimbi,Virunga,,Poste de Santé,Misinga Nursing,DHIS2_C8179699C7
Nord-Kivu,Karisimbi,Virunga,,Dispensaire,Sivya,WHO_Ebola_61656B7985
Nord-Kivu,Karisimbi,Virunga,,Centre Médical,Ushindi,DHIS2_FF2FDA455A
Nord-Kivu,Karisimbi,Virunga,,Centre de Santé,Virunga,Acasus_0F6514C1FA
Nord-Kivu,Karisimbi,Virunga,,Hôpital Général de Référence,Virunga,DHIS2_05B55C20A6
Nord-Kivu,Katoyi,Bihambwe,,Centre de Santé,Bihambwe,Acasus_EE37146767
Nord-Kivu,Katoyi,Biolo,,Centre de Santé,Biolo,Acasus_669DE53DE4
Nord-Kivu,Katoyi,Bitoyi,,Centre de Santé,Bitoyi,Acasus_BDFD95ECCF
Nord-Kivu,Katoyi,Bukuba,,Centre de Santé,Bukuba,Acasus_50500F1A21
Nord-Kivu,Katoyi,Bukumbirire,,Centre de Santé,Bukumbirire,Acasus_BE2CA01F87
Nord-Kivu,Katoyi,Kachihembe,,Centre de Santé,Kachihembe,Acasus_803970B78E
Nord-Kivu,Katoyi,Kasake,,Centre de Santé,Kasake,Acasus_CFB3DFC53E
Nord-Kivu,Katoyi,Kasinga,,Centre de Santé,Kasinga,Acasus_960E744B72
Nord-Kivu,Katoyi,Katovu,,Centre de Santé,Katovu,Acasus_694BCD7F49
Nord-Kivu,Katoyi,Katoyi,,Centre de Santé,Katoyi,Acasus_BC9A914477
Nord-Kivu,Katoyi,Katuunda,,Centre de Santé,Biriko,WHO_Ebola_F04C052CB8
Nord-Kivu,Katoyi,Kibabi,,Centre de Santé,Kibabi,Acasus_DDD7BD06A4
Nord-Kivu,Katoyi,Kibabi,,Centre de Santé de Référence,Kibabi,DHIS2_D6BEEFDDD6
Nord-Kivu,Katoyi,Kikoma,,Centre de Santé,Kikoma,DHIS2_FFD3A42CCE
Nord-Kivu,Katoyi,Kinigi,,Centre de Santé,Kinigi,Acasus_F085F31068
Nord-Kivu,Katoyi,Kirambo,,Centre de Santé,Kirambo,Acasus_C14BA61D3A
Nord-Kivu,Katoyi,Kiruli,,Centre de Santé,Kiruli,Acasus_A236BA7FAE
Nord-Kivu,Katoyi,Mangere,,Centre de Santé,Mangere,Acasus_4D1CB8571F
Nord-Kivu,Katoyi,Nihima,,Centre de Santé,Nihima,Acasus_ECF2D30336
Nord-Kivu,Katoyi,Nyambisi,,Centre de Santé,Nyambisi,Acasus_184AAC16EE
Nord-Kivu,Katoyi,Nyandeki,,Centre de Santé,Nyandeki,Acasus_CDF5C389E2
Nord-Kivu,Katoyi,Ufamandu,,Centre de Santé,Ufamandu,Acasus_0321815DF8
Nord-Kivu,Katwa,Irangya,,Dispensaire,Faraja,WHO_Ebola_7983298DFA
Nord-Kivu,Katwa,Irangya,,Centre de Santé,Irangya,Acasus_D3AD046558
Nord-Kivu,Katwa,Irangya,,Dispensaire,Jesus Le Sauveur,WHO_Ebola_C5A5E37EB9
Nord-Kivu,Katwa,Irangya,,Dispensaire,L'Espoir,WHO_Ebola_A371D61885
Nord-Kivu,Katwa,Irangya,,Poste de Santé,La Vie Des Femmes,WHO_Ebola_0982FFA2EF
Nord-Kivu,Katwa,Irangya,,Centre Médical,Labo D'Analyse Bio La Fontaine,WHO_Ebola_CCD0898FFD
Nord-Kivu,Katwa,Irangya,,Dispensaire,Le Bon Berge,WHO_Ebola_9707A702A5
Nord-Kivu,Katwa,Irangya,,Centre Hopitalier,Vukaka,DHIS2_F97394622F
Nord-Kivu,Katwa,Kambuli,,Centre de Santé,Kambuli,Acasus_9BE0E0CCCD
Nord-Kivu,Katwa,Kambuli,,Dispensaire,Saint Raphael,WHO_Ebola_78F73AEAB2
Nord-Kivu,Katwa,Kihinga,,Poste de Santé,Emaus,WHO_Ebola_3A7F37936A
Nord-Kivu,Katwa,Kihinga,,Centre de Santé,Kihinga,Acasus_77BAB125B1
Nord-Kivu,Katwa,Kihinga,,Poste de Santé,Kisingiri,WHO_Ebola_EB303D884E
